"HolderAddress","Balance","PendingBalanceUpdate"
"0x0000000000000000000000000000000000000000","1E-15","No"
"0x000006eee6e39015cb523aebdd4d0b1855aba682","30.5693655603827","No"
"0x00050135f5b5b21ae987673b6fc90d8ed576242f","4.78068667642786","No"
"0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e","1.5498906942709","No"
"0x00114ed0c0b9a2bd1de54ffb7c3faf2f041eb45b","0.0448700806352733","No"
"0x001b71fad769b3cd47fd4c9849c704fdfabf6096","27.0905411609599","No"
"0x00337cf1993bf4d5872e95947c245c90d1020228","115.735422231948","No"
"0x0037df1ed3f3009ff623f281c4af66dc18266c2c","0.292762439707007","No"
"0x0039e762ecd8e8f074e93575dc395abfce4ef8b6","46.2796867782859","No"
"0x003b515ab0786166641a30909ab3b13e2791c588","2.16966980331872","No"
"0x00406f6395b83bb984711109b419a4bec3098633","8.89094930853227","No"
"0x00417790f0b2e79637757a4dcae940e97977d441","0.708245608526803","No"
"0x0042c8db61ab24b2a4800327387d30bf39ad5208","72.4394394805832","No"
"0x004505d653e46ba097764e6756f17167a1678aa8","16.3372333953421","No"
"0x0048144d60c414c8c972784471646f0f0f3d5e2d","4.93007676630753","No"
"0x0049ce5167e92c7ec0b5facb6a9dd7384d2e8265","17.7754293219759","No"
"0x00522a8237edf60abd3010705fdda0c63bdb42fe","59.3893084827272","No"
"0x005b09c3150d873ee317b8ce62460b3772cf3945","1.64214766849763","No"
"0x0068cfc9c6d3566996041901005eec42b74f0208","3.06992961566711","No"
"0x006acdf1c856b85182afbc9602802bcac68d9499","1.35918491075116","No"
"0x00a133c53edb71773c7cd2d6b3285a442f4590c1","10.5898095819827","No"
"0x00a1b616a61227c00923a845700a16e095348b14","4.38303940231916","No"
"0x00a67bc3e138209a77b9ce74894907128b151aae","1.55527986506721","No"
"0x00ae1d22a19cddbbba682c95ecaac7bf0d98b1f3","0.408288114434052","No"
"0x00b00acc7dfe1f9bba49c7ba179763db6aaf5b9e","28.0113980522943","No"
"0x00c45af1e6cb2a13f000a5d64606b957813f40fe","14.9041460669874","No"
"0x00ce3088aedf993c53e9026719bef011fff212f9","57.363449950233","No"
"0x00d2e45938811353506a12cb7a0bde2a50e0947b","30.1471855101245","No"
"0x00e22b85d329650e35a9d664b7c408a57820f13f","28.3754504838173","No"
"0x00ebdde59e0a6b913b2da32dd87202dffd6d417f","0.625098451647831","No"
"0x0104108dea9e60e77122d583ea8bf12879b248e4","2.92873038392696","No"
"0x010885f79c5435b40845479d4fe717c5eed5e9bf","4.00550976376888","No"
"0x0124cdf1476c26ffd0694d94f900d8896a57718b","0.117950391085815","No"
"0x013d0ab50dfe291f61b3cc293639d02b84063204","1.76752777435532","No"
"0x013f2cc57c39b97d285486239995a2b9b5924596","0.0576077560440699","No"
"0x014032bd5d26d3208a8ff182aa3a139117f0438b","13.6302027246578","No"
"0x01417e59b64efc0c8727a31f1fbba7c6536307a3","7.7119847384049","No"
"0x0141b9d75a84adc33f8dc12ed7617dd5b34812ac","1.57489509322829","No"
"0x016239dc7d28eb4be78323187baf27fcd76625ba","1E-06","No"
"0x016b6e1a9d05ac99b8f7bb5680a20e06489d43c1","53.8070415493381","No"
"0x017300dce69805faa36a4d682fdb6554e6fdaa84","0.276383895980909","No"
"0x01944e33d39449c753c4d9349f8c5bf40ebce9d7","0.74154887912143","No"
"0x01999c72cbb937bb5eb6267d6b749d1e6c2a23c7","18.2578245856917","No"
"0x01a2a10ed806d4e65ad92c2c6b10bc4d5f37001e","173.886162730011","No"
"0x01bca78e0afb67620c811de11dc6cb9dd453e98b","6.85261507790121","No"
"0x01e01724b35c500dc822eb5e274273c0f30efa02","0.505215154946944","No"
"0x01e7dc66cc1efbbd08235d41e50659ff2b61bce5","4.8694889676965","No"
"0x01eabaa6b6776f569cf5cc85c71eec096c795779","384.94632187698","No"
"0x01ebedf403c19bf4f1f6317ef64bf80a2a704701","0.0151977126608346","No"
"0x01ec1ed98bd8bc8ee5897ba9ec9d8aef9494d1ac","0.0231307662952801","No"
"0x01f90bfd6b45d8412d7cda4693d8fd01478cb962","0.670508581303697","No"
"0x02001de2a51e407c136b7081eb8cc77976194ebb","1.43948720988844","No"
"0x0212f52b5a4a3576f6d5732572c8cd4a1e2b4546","0.588991532898678","No"
"0x022540015b96d59d4877cdb0f9950de2f2d83d28","0.403183939163861","No"
"0x0228c4032162fc5485f00f2638822c15f32ca561","9.19135443751378","No"
"0x0234c1078a77d5c41c338ce2178f3598d589aeac","1.1084184391535","No"
"0x02719191f23affa379b8f7e0af47ded37a5cf935","20.0919521229424","No"
"0x028b3df189b89c72561a7ab8ecbc80e84ac95cef","35.6020890776662","No"
"0x0299ad100ae727b7b72317e1fac8da494dec9d05","0.259545768158835","No"
"0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7","25.410616883843","No"
"0x02ab34be0ffc8e535e069d3d99b0c6cd6b97aec9","9.8952593087998","No"
"0x02ad7c55a19e976ec105172a75a9d84dc9cf23c6","7.36622571353326","No"
"0x02be32c4336152b5f9436c7b6c783c7463f197d5","4.11405023916173","No"
"0x02dcbf911bc71c81175ff062ace29a970961d131","40.3331166763268","No"
"0x02fb99f224439d945aedce653a304781c3107dae","0.322878686865171","No"
"0x02fdb29eeec441f928a78be26f60f114104fd6e1","2.30963945425108","No"
"0x03049929259ec8be1e4c58f9a681e44ab243c922","20.1179308097818","No"
"0x030be8052ab14d7ac2ab816e9ae07619f99c26fe","13.4897050736925","No"
"0x030e9653fa3e7315483b96c36ea1720a8e5b8b9a","20.3234537933868","No"
"0x031b17cbef134db8be9690a387ce6d5721305553","12.8203156779776","No"
"0x031f584479760bf6a0e6e3246cceadb6e4d66bc0","5.66471171241957","No"
"0x032c3f8c62b1c928e73859ec651656f911297ba5","4.32901174176564","No"
"0x0369dd8e37b2c6b19053076384f6c41067d5d4f1","24.4860814097928","No"
