"HolderAddress","Balance","PendingBalanceUpdate"
"0x00000aeb691b7f32532f2fba66076af1c499a171","0.000100988140821663","No"
"0x004c7f45a2cee4336a07480fc8fa78c101c10409","402.509295321761","No"
"0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9","2.67354512919447","No"
"0x007a65795aea058d7b7e8d33c6e954f8bac533cb","2.06426614210693","No"
"0x013d0ab50dfe291f61b3cc293639d02b84063204","0.294319673801212","No"
"0x015fb9314f067e87ec9b40e07cafc5b2bbd4ead8","1.14257607670635","No"
"0x0167767e7ffabd6e9fe1f958535bf296622d4b21","0.373718070078108","No"
"0x02b7d7ffd7e73e294b6df93a535dc518167c447e","1.65398773255229","No"
"0x0308677ffe2a3c1aa8524f9babc94b8baec9b0ea","8.898287911012E-05","No"
"0x03286d738becd6a068822ff5a970a43a8c4fb76b","3.4458295292577","No"
"0x0412ed8438b5fae246606909ef8ba365f9103783","354.488401777608","No"
"0x04446f57c6b5bf61d46d44eb0fbf37d7f34b27b4","1.78218334298789","No"
"0x0499d821624288509cad73b17f57cc528f066ca5","1.66144668776566","No"
"0x04b9111c81345db7c315f418a3ad37a89a0404c2","0.260933992602133","No"
"0x050cbbcce5bc7d4e7831e9136dd54151609bb7ce","1.21917890342698","No"
"0x0700d5329642fea897b4b09ce3675ba131de154d","30.4529407258889","No"
"0x071ef7f7b9dbaba85fd6dc9f9a9b10e71f00a69b","0.124143356547892","No"
"0x07763129fa385d896bd3112298f000080c04a980","0.089685913738895","No"
"0x07c9ceeee50cfc50f4283e8f0b18a207c2bc4a0d","0.103877577900976","No"
"0x07df7775902c31c24eddac2c462b30cf988d7e19","0.122314635302115","No"
"0x08a61c799e05f983803f33696f5654a49e166d19","1194.33856487999","No"
"0x08f99f49f4b5e7e7d57e4035fa0d4c2a32746223","3.65370423366842","No"
"0x0971cb7d029df6d7949f293037701ba0585cad88","8.92490159628183","No"
"0x09b896fa468654667449b04ec7881c87b4ffe641","0.000112229998261168","No"
"0x0a3cdf75aac28110b77b8a09f3f70427dfdc1738","0.513186989727548","No"
"0x0a4b2413fc8f172633d8b146d0f3423049d84528","1.7008914317324","No"
"0x0a8e20ee171630ef9dfebf02149169f90c133cd8","149.488587804479","No"
"0x0aaf72da643570da1bf76e8b3063c3f378b3d3d4","0.000476362900192512","No"
"0x0ab50822485b4bc6f7910eb482f47cac2891dd12","170.539193066222","No"
"0x0ae72609b7b6269bb1a289761120d490150b04a3","0.63348037522132","No"
"0x0b1fdb90501286ebe6087b6660c3a48db9898fad","61.0753258115103","No"
"0x0b7124d03c7f8cd5010bcfdf356cca3c08230811","8.941686610426E-05","No"
"0x0b946efae53975b97a0d1d02f75fabf55d0d6a96","0.228058064735524","No"
"0x0cd06432a9734ff306cd3baaed24952b93c00190","8.8982879426891E-05","No"
"0x0cd7f0a290497f80b0ce97d63a7a06750a5cf719","4.00153952784585","No"
"0x0dd1fccbb80746a75c2fa6d38b33bac9175dcdd1","908.603278552989","No"
"0x0dd3e554c9ca47cb3a7b5935a9743de812dfc010","0.360462036380132","No"
"0x0e2815a3eb33db37f4a0f465b34566d99a0178cb","14.949484788207","No"
"0x0ededf599b6e9d7bb3fa1462b49623c56323cc18","22.433805987018","No"
"0x0f497f082539a8d92ea1c0573456fbcd9f2e4b33","0.359364144319988","No"
"0x112be8010ac3ae3aac99490002555297438ac394","0.0392069754468846","No"
"0x1178463f809657513bfaa2bb69dbef55d9f61e9d","15.3836157397778","No"
"0x1229a70535ab7cf4b102405ed36e23c9d69ec0f9","300.200708679998","No"
"0x125f95140e9c4b34043546bb5ac302b3aecff65b","781.959389578867","No"
"0x12a9e548af685735d724deb774f447fbacd5756d","0.0721497154100163","No"
"0x12d0f12d98bbc9187667f7996bfdd51648fdc360","0.0686254924148033","No"
"0x1333c53a798547126ca04647ba925485a6fa7aad","145.319993514951","No"
"0x13866c20867e237f66f348306213f87ed5baf7c2","0.487732174386464","No"
"0x13a9f6bb4de05ff2c8f9ee39668c951ba97b816e","45.9922965918197","No"
"0x13b10ea9c71cca4376a9bbc155988d17e82b4784","9.99926186184E-05","No"
"0x13c9d9b81513fe8ef119408f916b74118478cb03","294.559146216086","No"
"0x13cc926a2dc6d84e1c7298029d211553477bc94f","0.998990721161651","No"
"0x13d6276922ffe432f48d70122d19886433fe825f","0.144933288316576","No"
"0x14fc383a6d1f731d36969a84dac74dcef71fa49d","0.758636407835506","No"
"0x151a712cbf1c3eebf3ca747d165c1988b73348a8","5.09035361938719","No"
"0x16d84d20f16b37d2ef7dc5d1f5c955a6bfd61e63","0.824880145530068","No"
"0x172c086eb23e7a16684bf341752fe378d155b1c0","104.51143932965","No"
"0x1789bbcbd18707dfe640c5f7cf9246b0dda6ea12","2.08466359448046","No"
"0x17c2ae42fd7cdaff7d7b5f6c9ca729da3718ed4c","0.0144472254376539","No"
"0x1892b15cece1471494af00e7552693f3facc8ec8","13.3175359845736","No"
"0x18b9cb13f04bb9d8f98abb6b8c11cd3b3ff29844","0.000112519114492949","No"
"0x191ea1ba47cf2c0df4836c75ab524d4ea07f48e0","4.0703431319914","No"
"0x198ca1beacf70b82c4e6de21e8cb7b6da6d8477a","32.2769967610775","No"
"0x19ad5a0d5fab6d398328177ad5e39f63589dae4e","0.278891303644205","No"
"0x19fa51f95c4f327df9d49454dc17aaabfa8779a8","0.91335047803812","No"
"0x1a0a3bc96f278c07eaf2468e483ea8301a86bef0","0.000112519114140725","No"
"0x1a249e361f9e6f9b9de4bb528a72e6a1f8345241","938.464410582493","No"
"0x1ad5f28a4775f8292eedd3288ff760dd9e825d05","12.5369132266863","No"
"0x1b004189e64d5b2f71d5be554470e6c49e10123b","86.7465961089778","No"
"0x1b7df0efb5b552a3f87e85710e4580c84355991a","8.39529178938616","No"
"0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a","50.8946370623357","No"
"0x1c2e4b068f69a46d8cf7995db90d38428163b979","1.09867270447044","No"
"0x1c39babd4e0d7bff33bc27c6cc5a4f1d74c9f562","7033.90083571266","No"
"0x1c5ccc3ed76c906e6157898ab4fbfd1b511ace46","1.9","No"
"0x1c8bcb6348c84122e67a50e513a1e183c0e6929a","7400.98425285108","No"
"0x1d00575261dc30869ba8c9e6c631776eb8736789","8.54938191106696","No"
"0x1dce25415d54e6bc694aafa6cd5e650d28bb786a","0.592705823786988","No"
"0x1de965e6ead5402ab13c8ea96ebfcbee1cdc4c7c","18.9692044759615","No"
"0x1e8aad00a36322522e87f048dcd408db8465139f","17.2075983731336","No"
"0x202d03176ff75ce4c31716e5b71ef3df9e81143b","0.0191533698893822","No"
"0x20714c6865c5201d1782e632e40c46c0c6126680","353.584493489572","No"
"0x20b8525552c4824fb7b9ecb15d97147e801622f4","110.186834554492","No"
"0x21639a426a07498c4e7157ba909f92da2d57ce87","2.09052053273038","No"
"0x2169d807dd3936d9960dd0d8117b19d4da24a6dc","0.425568926123734","No"
"0x217c70a564a9bc0572426fc068eff0caf70e6b41","388.653508194387","No"
"0x21dbb21b5c9d13f06e5a25e1692ff8af6f824492","5.86745636682993","No"
"0x22a362ab3bce218f16c785c24c4ab0ee56d0a0a5","1.00355858774347","No"
"0x22e86ab483084053562ce713e94431c29d1adb8b","3.11494758611612","No"
"0x234874cc88f503d6121639ac498b7c89e3c172e5","5.67298032690265","No"
"0x242d7cd78cce454946f35f0a263b54fbe228852c","1362.42833174731","No"
"0x245059ca13382af524b1c3a7374b8dc48a0f2195","8.35848020270218","No"
"0x249e653e30e9e555215f3f2032efb53b4866632c","15.4947310660627","No"
"0x24b23bb643082026227e945c7833b81426057b10","3.8732395422861","No"
"0x24d734a75166e66000c8d7f12a173e41358e3cc1","10.8669029840482","No"
"0x24faf482304ed21f82c86ed5feb0ea313231a808","3575.42117041545","No"
"0x250e043227251b3a25a069de432f154e07e55315","21.6560310898685","No"
"0x2533321a436578c60a176bd7cb0f9b2590a98ea1","17.2839120230669","No"
"0x253e951afe5b8839942049e81f2758fd3257936f","4.17960558568976","No"
"0x25cb995b4e44b8297cc4c54a7b6110336c325b29","10.9534714633457","No"
"0x262275bf0e822da14c5330508c72fd61bf51b00b","83.4836469494231","No"
"0x26273e65aab399b7a2f5bd081f4569515effd050","0.371729509117262","No"
"0x26ca88e326604bfae8a3ec47a25faa17c0b77da2","0.606313446286291","No"
"0x272341438ad3d342d0a094fd3dbdc083a94dd20b","0.000112025743315782","No"
"0x279ba53a1ad77793544eaf2ac7398a7bd7361aaa","3.44187312107737","No"
"0x2827a17da905966abd0d51dae348e869bc771974","33.5595863939488","No"
"0x2842de96407d4d84915d0af10ad3d56c0092d422","44.6045085004098","No"
"0x284f15960617ec1b21e150cf611770d2ce8a4a88","2.75208082950616","No"
"0x288edf6c2963def848b9e81f03e791d3420715a9","0.189009578903722","No"
"0x289c23cd7cacafd4bfee6344ef376fa14f1bf42d","181.06829334616","No"
"0x298902f6b2c80f35b826cfa33f6e75d9fbfd84a8","97.7878568206193","No"
"0x2a25ea7f6f6e82957e7ca223f229a3b4516a8579","0.000195593173015492","No"
"0x2a38cdc3b56028ff88a52f263db26ca6867a52a7","2.93269172319155","No"
"0x2a4de8a61cb7882c06c9c45ea187adbdf7ccc286","0.0246684707938588","No"
