"HolderAddress","Balance","PendingBalanceUpdate"
"0x0000000000007f150bd6f54c40a34d7c3d5e9f56","1E-18","No"
"0x00000ea8e6b683decab9f4a2c0a5cd464ae61f69","0.11","No"
"0x00c781197c932b592cba98106f8392f7a9d8186c","8.34504975803134","No"
"0x0100e4f2a841e773564c333f889ab6d6bd5fcb22","64.1648638421975","No"
"0x0115622ce763a78787466facde5863c380d0617a","5.00534844260721","No"
"0x012c7639c31110a5441a3d8092e2c1058e1f9d8e","3.76990585349895","No"
"0x02440ebe871861f023012993f5f79d1787c19cc6","205.4781772545","No"
"0x030423d7349a5464d045cfc30e9cfd1c6fc7e649","0.549845926680503","No"
"0x03094c61e719e2b7461910b0c118ace45e60e48d","0.1","No"
"0x0320304825e3a1156c70fc2607a21c130e21583d","0.0888529659514339","No"
"0x0322e6afbceee6cf45a931b1370706ca783ddb5b","2.51820687795522","No"
"0x03a36bc7a8873a3fca737a6e3b737fa8c21ff3ba","0.00688862174119234","No"
"0x03e05ebf10f64ea02c04593902ae86b9fffdc05a","5.92879451030662","No"
"0x053cb2b2c637bebe8bfe1db287455afce83f7406","0.774787215382986","No"
"0x0680a5987e6609de39cead1174a832c3a5e34579","0.000208937558196222","No"
"0x06a168be9130f13571074fe8a475183089aef32f","0.1","No"
"0x06f045c8f24385e53fb6e953cd03b300c1284655","1.45630447352236","No"
"0x06f25f6cd33516b6dc8dadb5ee5f3fd1925c720c","0.19143486161867","No"
"0x07099a279a63f619cbf904f18e255171be1b96df","0.40379784514762","No"
"0x0737d4abb5e9bde6a343e6c9b6b68f7e2bdbb982","12.0601708329177","No"
"0x078edd760ff5b5b4604fb338d3cf7b6d5355c7ec","6.02214031707891","No"
"0x07b3b323751a3818e656bfa32b768d2dc01be71d","9.571176631667","No"
"0x083c1a19c992c8f8534ec6e5255230f87d9848ac","0.556378726633693","No"
"0x08feb0244a6937144a102c31476abd9c2dd44eed","2.41679626142978","No"
"0x099c4a8f1bba8cb903f080b89d031144ff09b893","1.50731241592939","No"
"0x09fc8cd1d422e77cef172ef85cda1953915a8b74","45.3799486886987","No"
"0x0a6273f29a6006a9234f547b011a4678465ddd1a","0.1","No"
"0x0a8b36bb91f96dd88ff864b685b53513a829e0ea","6.03965381805009","No"
"0x0ae525e949b18ac6997d5b5cb91156bc9c081573","4.75795170657332","No"
"0x0b32d64995884cb19e5c6b287519e19167ef8899","0.11","No"
"0x0be7aed4b4270124b756791fef29c8ac7af1eba5","2.78552112386066","No"
"0x0c40a5f541897de8dcd70c175cb25f2be957996d","1.73E-16","No"
"0x0c9ad2fda15f5bdbfffc68254db1e0dae5ee9299","0.1","No"
"0x0cb438e896e97f92c2d8478820336ec8f31d53ff","9.038E-15","No"
"0x0ce6ec3a9173a3be980d727899729cc10c2b2540","3401.71067472132","No"
"0x0d3ad49bb98d8803cb81b2b293c54ecdaabd6483","1.72633550062461","No"
"0x0e52b9228f901b393c182a5c30f2a10db2ae247b","8.22850661665894","No"
"0x0ece7c1bfc9543b2cbea8f5577d02e5f59a9f176","2.45705074E-10","No"
"0x0efddcf523ffe33a6f6afa146563b3e3ae070932","9.17234692581874","No"
"0x0f11cea59406f27735b0b8ed6501a6c6e080f2d8","7.30743330350809","No"
"0x0f3a1c01318872b4fbdc876aaf848d4aef748c98","6.91948738243739","No"
"0x0fec05636080dd1080ff49e5be03bed1ab6360fd","0.00951863021378623","No"
"0x1050ce8b9ae7d5166ef134d714e5bd7395d15703","0.0814141031525814","No"
"0x107051c193b331a566992400e6611b9838a5fbb1","0.0730943311409017","No"
"0x107bf9e0deb1e9c4a3fa1abf59b9fa4c9549c04d","1.06235809786532","No"
"0x11111ad9119c3c00aea10d52e2a59f5b7a127d41","0.11","No"
"0x11dad3af882f83b23c45d7607186e6502c6faa97","5.5575261267267","No"
"0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","0.600752080612236","No"
"0x11f4941c1e66d4a8b6ddbf5dcb1c356672b23779","1.0001E-12","No"
"0x1205cc4deb4bea878590182c31a2c4ffe8154596","0.477948638301574","No"
"0x1216fa5913b8722c3ae0e381db1ca463cc9ebed1","0.1","No"
"0x125a0e279d38de513a62162335e598c18dfb56a6","0.763839653052494","No"
"0x12d964f702db7b301765c0066a04ec4fbdb59e3a","0.09","No"
"0x1337c69a0a3585a579e8b501067504ce534d5ab3","3.36433896273277","No"
"0x1350d494303d0870112677dae42362a9d929d120","29.1868048753995","No"
"0x13e8a8747bfd661fd02610dffd90dad98d50b49b","78.0669178200206","No"
"0x147d7d0fb90c77ef8362a7b524d7408b3cc632bc","0.763712332657751","No"
"0x148089038088cc49cdcf26e0f96776c25e5cfacd","98.3556325042562","No"
"0x14b68b85e1037d1c75726b7794e99c20554f9cc3","2.33510121139745","No"
"0x153e936702999a080555ba698875426f4ac0e795","0.750329106155881","No"
"0x15d1cc47b491c62f006597d3b4ead1bc4c99bab7","8.4904842E-11","No"
"0x166d863e98112938e2496d70fa622e07d3e56c5c","1.09478523429913","No"
"0x16a7d5b781f9729369f9cac338379c8935fd1a9f","9.64E-16","No"
"0x16e9212f9c47bb20418ba1e3ea1b84316ca1f0be","0.272701219490867","No"
"0x1709f800fc9d0b210b6c1f69a7cdc492899808b6","2.62378331981581","No"
"0x17180e310855fc6503f43e7b17516695030133f0","3","No"
"0x1764c139e1241ffedac3ee96291357aef501c7d7","0.0666120704061928","No"
"0x17e8165f3006c5033d007fcc6a0399a8e71c248b","4.45443734985915","No"
"0x18134448b2cf9d07c7e9d29af1236a436144e3fd","2.93994817176475","No"
"0x18864a6682c8eb79eea5b899f11bc94ef9a85adb","9.85036609806938","No"
"0x18e38805306a3fcce0d8ca12d07a6db2666040e5","8.8433640974846E-05","No"
"0x19366e2c431eeba27bf55dc653ecf1886a1f3615","0.0631780410365748","No"
"0x199efbfcce43fa755362e2c44c7e01e87cc35831","0.00153834528614865","No"
"0x19a831aacb6f2652c1577ea36f16bcd6b2243c9f","1.70657231948338","No"
"0x1a1824e3c1092cad9bf205124122fd660a0f1471","114.828054512363","No"
"0x1a2168a529765bdb0ecd1313aa5ca2941970fa4f","0.469638182035375","No"
"0x1b905bb3d051eb1325906946e687202faa132028","7.5966430702E-08","No"
"0x1ba1fcc80cdfdbacf993250460bd21216dafb1f6","0.149011221623844","No"
"0x1c00bf29c77c15f3e1768c2012fe970db082f005","25.5306872794608","No"
"0x1c12aa983e36a07015c82f3ed7393ede0f569583","9.95874473341584","No"
